time,Value
2020-07-30 14:42:05+00:00,0.7158564191010024
2020-07-30 08:51:59+00:00,0.7298695699040638
2020-07-30 09:01:54+00:00,0.7334267543386871
2020-07-30 09:11:57+00:00,0.7265279724048723
2020-07-30 09:21:49+00:00,0.7288994286946211
2020-07-30 09:31:52+00:00,0.6795300204807588
2020-07-30 09:41:50+00:00,0.6769429772555784
2020-07-30 09:51:59+00:00,0.6820092702382237
2020-07-30 04:21:53+00:00,0.6912795084617873
2020-07-30 05:31:56+00:00,0.7093888110380511
2020-07-30 03:41:46+00:00,0.7108979195860732
2020-07-30 03:52:15+00:00,0.7176889080521721
2020-07-30 04:01:48+00:00,0.7008731270884985
2020-07-30 04:11:54+00:00,0.6996873989436241
2020-07-29 19:51:38+00:00,0.7020588552333729
2020-07-29 14:51:33+00:00,0.7336423412741189
2020-07-29 15:01:37+00:00,0.7327799935323921
2020-07-29 15:11:31+00:00,0.7347202759512774
2020-07-29 15:21:34+00:00,0.7287916352269053
2020-07-29 15:31:44+00:00,0.6785598792713161
2020-07-29 15:41:50+00:00,0.6971003557184434
2020-07-29 15:51:34+00:00,0.7044303115231216
2020-07-29 13:11:29+00:00,0.7221084402285219
2020-07-29 14:21:23+00:00,0.7484100463511911
2020-07-29 14:31:43+00:00,0.7534763393338364
2020-07-29 14:41:44+00:00,0.6923574431389459
2020-07-29 11:41:35+00:00,0.6857820416082785
2020-07-29 11:51:41+00:00,0.6885846717688908
2020-07-29 12:01:44+00:00,0.7349358628867091
2020-07-29 12:03:50+00:00,0.6885846717688908
2020-07-29 12:11:39+00:00,0.7363371779670151
2020-07-29 12:21:33+00:00,0.7321332327260968
2020-07-29 12:31:39+00:00,0.7260967985340088
2020-07-29 12:41:31+00:00,0.7573569041716073
2020-07-29 09:51:31+00:00,0.7047536919262694
2020-07-29 10:01:39+00:00,0.6905249541877763
2020-07-29 10:11:29+00:00,0.714023930149833
2020-07-29 10:21:30+00:00,0.7151018648269916
2020-07-29 10:31:21+00:00,0.713269375875822
2020-07-29 10:41:45+00:00,0.6903093672523446
2020-07-29 10:51:38+00:00,0.6839495526571089
2020-07-29 08:41:53+00:00,0.7051848657971327
2020-07-29 08:51:30+00:00,0.7502425353023607
2020-07-29 09:01:29+00:00,0.7006575401530668
2020-07-29 09:11:36+00:00,0.7018432682979412
2020-07-29 09:21:26+00:00,0.6789910531421797
2020-07-29 09:31:30+00:00,0.7024900291042362
2020-07-29 09:41:35+00:00,0.672631238546944
2020-07-29 06:31:26+00:00,0.6665948043548562
2020-07-29 07:41:30+00:00,0.7328877870001078
2020-07-29 04:11:28+00:00,0.6829794114476662
2020-07-29 05:21:23+00:00,0.6815780963673601
2020-07-29 03:01:14+00:00,0.6876145305594481
2020-07-29 00:01:26+00:00,0.7005497466853511
2020-07-29 01:11:19+00:00,0.6890158456397542
2020-07-28 20:41:19+00:00,0.6904171607200604
2020-07-28 20:51:14+00:00,0.6724156516115123
2020-07-28 21:01:22+00:00,0.7251266573245659
2020-07-28 21:11:23+00:00,0.711005713053789
2020-07-28 21:21:11+00:00,0.7030289964428156
2020-07-28 21:31:19+00:00,0.7074485286191656
2020-07-28 21:41:16+00:00,0.6924652366066617
2020-07-28 17:51:17+00:00,0.7031367899105314
2020-07-28 18:01:13+00:00,0.6629298264525171
2020-07-28 18:11:17+00:00,0.7044303115231216
2020-07-28 18:21:18+00:00,0.6690740541123208
2020-07-28 18:31:00+00:00,0.6544141425029644
2020-07-28 18:41:26+00:00,0.6771585641910101
2020-07-28 18:51:15+00:00,0.7155330386978549
2020-07-28 15:41:20+00:00,0.683194998383098
2020-07-28 16:51:18+00:00,0.7280370809528942
2020-07-28 17:01:21+00:00,0.6905249541877763
2020-07-28 17:11:13+00:00,0.6944055190255471
2020-07-28 17:21:14+00:00,0.6834105853185297
2020-07-28 17:31:17+00:00,0.7204915382127843
2020-07-28 17:41:13+00:00,0.6529050339549423
2020-07-28 10:41:11+00:00,0.6709065430634904
2020-07-28 11:01:03+00:00,0.72372534224426
2020-07-28 11:11:28+00:00,0.7389242211921958
2020-07-28 11:21:09+00:00,0.7260967985340088
2020-07-28 08:21:06+00:00,0.6803923682224857
2020-07-28 09:40:57+00:00,0.6969925622507276
2020-07-28 07:11:00+00:00,0.6909561280586396
2020-07-28 06:01:02+00:00,0.6855664546728468
2020-07-28 04:51:03+00:00,0.7262045920017246
2020-07-28 03:40:57+00:00,0.6961302145090007
2020-07-28 02:50:58+00:00,0.7117602673277998
2020-07-28 03:00:54+00:00,0.6949444863641263
2020-07-28 03:11:07+00:00,0.7064783874097229
2020-07-28 03:20:56+00:00,0.7321332327260968
2020-07-28 03:30:58+00:00,0.7171499407135928
2020-07-28 01:20:59+00:00,0.7037835507168266
2020-07-28 02:30:56+00:00,0.7493801875606338
2020-07-28 02:41:02+00:00,0.7193058100679101
2020-07-27 23:00:53+00:00,0.7514282634472351
2020-07-28 00:10:55+00:00,0.7530451654629728
2020-07-27 21:50:51+00:00,0.7299773633717797
2020-07-27 22:00:59+00:00,0.7576802845747548
2020-07-27 22:10:59+00:00,0.7417268513528079
2020-07-27 22:21:01+00:00,0.7656570011857282
2020-07-27 22:31:03+00:00,0.7415112644173762
2020-07-27 22:40:58+00:00,0.7432359599008299
2020-07-27 19:41:07+00:00,0.6945133124932629
2020-07-27 19:50:49+00:00,0.689878193381481
2020-07-27 20:00:49+00:00,0.7626387840896842
2020-07-27 20:10:54+00:00,0.7506737091732241
2020-07-27 20:20:50+00:00,0.7507815026409399
2020-07-27 20:31:16+00:00,0.7535841328015522
2020-07-27 20:40:48+00:00,0.7587582192519133
2020-07-27 17:50:45+00:00,0.7471165247386009
2020-07-27 18:00:57+00:00,0.6897703999137652
2020-07-27 18:10:55+00:00,0.6559232510509863
2020-07-27 18:20:57+00:00,0.6646545219359707
2020-07-27 18:30:50+00:00,0.729761776436348
2020-07-27 18:40:45+00:00,0.7198447774064891
2020-07-27 10:40:42+00:00,0.6963458014444324
2020-07-27 10:50:45+00:00,0.6676727390320147
2020-07-27 11:00:48+00:00,0.6772663576587259
2020-07-27 09:40:53+00:00,0.7216772663576587
2020-07-27 09:50:36+00:00,0.7548776544141425
2020-07-27 10:00:41+00:00,0.7556322086881535
2020-07-27 10:10:38+00:00,0.7204915382127843
2020-07-27 10:20:45+00:00,0.6974237361215909
2020-07-27 10:30:38+00:00,0.7456074161905788
2020-07-27 08:50:37+00:00,0.6997951924113399
2020-07-27 09:00:33+00:00,0.6891236391074699
2020-07-27 09:10:47+00:00,0.7138083432144011
2020-07-27 09:20:34+00:00,0.7098199849089146
2020-07-27 09:30:34+00:00,0.7337501347418347
2020-07-27 05:40:39+00:00,0.6909561280586396
2020-07-27 05:50:36+00:00,0.6996873989436241
2020-07-27 06:00:46+00:00,0.7066939743451546
2020-07-27 06:10:37+00:00,0.6628220329848011
2020-07-27 06:20:38+00:00,0.6771585641910101
2020-07-27 06:30:30+00:00,0.6897703999137652
2020-07-27 06:40:38+00:00,0.7030289964428156
2020-07-27 06:50:37+00:00,0.7229707879702489
2020-07-27 03:10:28+00:00,0.6967769753152959
2020-07-27 04:20:36+00:00,0.6976393230570228
2020-07-27 00:50:25+00:00,0.6893392260429019
2020-07-27 02:00:33+00:00,0.6744637274981136
2020-07-27 00:40:37+00:00,0.6852430742696993
2020-07-26 20:20:34+00:00,0.6449283173439689
2020-07-26 21:30:23+00:00,0.6349035248463943
2020-07-26 15:50:16+00:00,0.7640400991699903
2020-07-26 16:00:28+00:00,0.7354748302252883
2020-07-26 16:10:25+00:00,0.755955589091301
2020-07-26 16:20:29+00:00,0.7412956774819446
2020-07-26 16:30:16+00:00,0.7557400021558693
2020-07-26 16:40:20+00:00,0.7322410261938126
2020-07-26 16:50:22+00:00,0.7077719090223134
2020-07-26 13:20:12+00:00,0.6974237361215909
2020-07-26 12:50:26+00:00,0.7259890050662929
2020-07-26 13:00:17+00:00,0.7494879810283497
2020-07-26 10:50:13+00:00,0.7938988897272825
2020-07-26 11:00:20+00:00,0.7381696669181848
2020-07-26 11:10:23+00:00,0.7508892961086557
2020-07-26 11:20:27+00:00,0.7165031799072976
2020-07-26 11:30:15+00:00,0.7407567101433654
2020-07-26 11:40:15+00:00,0.7476554920771801
2020-07-26 09:50:20+00:00,0.7227552010348173
2020-07-26 10:00:21+00:00,0.7363371779670151
2020-07-26 10:10:30+00:00,0.7400021558693544
2020-07-26 10:20:34+00:00,0.730516330710359
2020-07-26 10:30:14+00:00,0.6950522798318421
2020-07-26 10:40:12+00:00,0.7235097553088283
2020-07-26 08:40:21+00:00,0.7099277783766305
2020-07-26 08:49:59+00:00,0.7241565161151233
2020-07-26 09:00:11+00:00,0.7282526678883259
2020-07-26 09:20:14+00:00,0.7314864719198018
2020-07-26 09:30:10+00:00,0.739463188530775
2020-07-26 09:40:12+00:00,0.7370917322410262
2020-07-26 05:50:04+00:00,0.6902015737846285
2020-07-26 07:00:04+00:00,0.7221084402285219
2020-07-26 07:10:09+00:00,0.7133771693435378
2020-07-26 07:20:18+00:00,0.7370917322410262
2020-07-26 07:30:27+00:00,0.7670583162660343
2020-07-26 07:40:05+00:00,0.7767597283604613
2020-07-26 03:40:08+00:00,0.6797456074161905
2020-07-26 03:50:02+00:00,0.7137005497466853
2020-07-26 04:00:10+00:00,0.7044303115231216
2020-07-26 04:10:06+00:00,0.7528295785275412
2020-07-26 04:20:15+00:00,0.7470087312708851
2020-07-26 04:30:04+00:00,0.7255578311954296
2020-07-26 04:40:01+00:00,0.6990406381373289
2020-07-26 04:50:14+00:00,0.6923574431389459
2020-07-26 02:40:00+00:00,0.6848119003988358
2020-07-26 02:50:09+00:00,0.7272825266788832
2020-07-26 02:59:56+00:00,0.6890158456397542
2020-07-26 03:10:15+00:00,0.6776975315295892
2020-07-26 03:20:04+00:00,0.6921418562035141
2020-07-26 03:30:05+00:00,0.7134849628112536
2020-07-26 01:50:02+00:00,0.7128382020049584
2020-07-26 01:59:55+00:00,0.6851352808019835
2020-07-26 02:10:08+00:00,0.6920340627357982
2020-07-26 02:20:12+00:00,0.7406489166756494
2020-07-26 02:30:02+00:00,0.7180122884553195
2020-07-26 00:50:06+00:00,0.6977471165247386
2020-07-26 00:59:58+00:00,0.707987495957745
2020-07-26 01:10:04+00:00,0.6878301174948798
2020-07-26 01:20:04+00:00,0.6913873019295032
2020-07-26 01:30:04+00:00,0.7197369839387733
2020-07-26 01:40:18+00:00,0.7195213970033416
2020-07-25 22:39:55+00:00,0.7147784844238438
2020-07-25 22:50:02+00:00,0.6773741511264417
2020-07-25 23:00:06+00:00,0.6918184758003665
2020-07-25 23:09:55+00:00,0.7066939743451546
2020-07-25 23:20:12+00:00,0.6827638245122345
2020-07-25 23:29:52+00:00,0.7019510617656569
2020-07-25 23:40:05+00:00,0.7115446803923682
2020-07-25 23:50:00+00:00,0.7013043009593618
2020-07-25 21:50:04+00:00,0.713269375875822
2020-07-25 21:59:54+00:00,0.685458661205131
2020-07-25 22:10:15+00:00,0.7230785814379648
2020-07-25 22:19:55+00:00,0.7142395170852647
2020-07-25 22:30:11+00:00,0.7051848657971327
2020-07-25 19:59:56+00:00,0.6931119974129567
2020-07-25 21:09:57+00:00,0.09927778376630378
2020-07-25 21:19:53+00:00,0.6863210089468579
2020-07-25 21:29:59+00:00,0.7030289964428156
2020-07-25 21:40:00+00:00,0.7126226150695267
2020-07-25 18:50:05+00:00,0.6895548129783335
2020-07-25 16:09:50+00:00,0.6802845747547699
2020-07-25 17:19:52+00:00,0.7044303115231216
2020-07-25 17:29:52+00:00,0.70863425676404
2020-07-25 17:40:03+00:00,0.6589414681470303
2020-07-25 12:39:57+00:00,0.7092810175703352
2020-07-25 10:19:49+00:00,0.7336423412741189
2020-07-25 11:29:51+00:00,0.6729546189500917
2020-07-25 07:39:39+00:00,0.6963458014444324
2020-07-25 08:49:42+00:00,0.7675972836046137
2020-07-25 09:29:43+00:00,0.6903093672523446
2020-07-25 09:39:53+00:00,0.7514282634472351
2020-07-25 09:49:47+00:00,0.6939743451546836
2020-07-25 06:39:39+00:00,0.772447989651827
2020-07-25 04:49:44+00:00,0.7675972836046137
2020-07-25 04:59:38+00:00,0.7382774603859006
2020-07-25 05:09:34+00:00,0.7590815996550608
2020-07-25 05:19:46+00:00,0.7584348388487658
2020-07-25 05:29:43+00:00,0.7742804786029966
2020-07-25 05:39:55+00:00,0.7793467715856419
2020-07-25 05:49:42+00:00,0.7879702490029104
2020-07-25 01:39:44+00:00,0.7171499407135928
2020-07-25 01:49:44+00:00,0.7748194459415759
2020-07-25 01:59:40+00:00,0.7582192519133342
2020-07-25 02:09:46+00:00,0.7727713700549748
2020-07-25 02:19:36+00:00,0.7278214940174625
2020-07-25 02:29:36+00:00,0.7708310876360893
2020-07-25 02:39:44+00:00,0.7816104344076749
2020-07-24 23:49:45+00:00,0.7566023498975962
2020-07-24 23:59:43+00:00,0.7572491107038914
2020-07-25 00:09:41+00:00,0.7186590492616147
2020-07-25 00:19:39+00:00,0.7588660127196292
2020-07-25 00:29:34+00:00,0.7681362509431928
2020-07-25 00:39:34+00:00,0.7294383960332005
2020-07-25 00:49:41+00:00,0.7601595343322194
2020-07-24 22:49:46+00:00,0.7220006467608062
2020-07-24 22:59:30+00:00,0.7155330386978549
2020-07-24 23:09:36+00:00,0.701196507491646
2020-07-24 23:19:31+00:00,0.6971003557184434
2020-07-24 23:29:27+00:00,0.6950522798318421
2020-07-24 23:39:35+00:00,0.7573569041716073
2020-07-24 19:49:47+00:00,0.7365527649024468
2020-07-24 19:59:30+00:00,0.6833027918508139
2020-07-24 20:09:42+00:00,0.7626387840896842
2020-07-24 20:19:35+00:00,0.7231863749056806
2020-07-24 20:29:37+00:00,0.7476554920771801
2020-07-24 20:39:31+00:00,0.7364449714347309
2020-07-24 18:49:46+00:00,0.6800689878193382
2020-07-24 18:59:30+00:00,0.6754338687075563
2020-07-24 19:09:38+00:00,0.6985016707987497
2020-07-24 19:19:23+00:00,0.6737091732241025
2020-07-24 19:29:28+00:00,0.7321332327260968
2020-07-24 19:39:33+00:00,0.7094966045057669
2020-07-24 12:01:36+00:00,0.7050770723294169
2020-07-24 18:19:33+00:00,0.7006575401530668
2020-07-24 18:29:23+00:00,0.7324566131292443
2020-07-24 18:39:35+00:00,0.6771585641910101
2020-07-24 06:39:10+00:00,0.6938665516869678
2020-07-24 06:49:18+00:00,0.685458661205131
2020-07-24 06:59:14+00:00,0.6792066400776113
2020-07-24 07:09:18+00:00,0.6926808235420934
2020-07-24 03:49:14+00:00,0.7446372749811361
2020-07-24 03:59:27+00:00,0.7103589522474938
2020-07-24 04:09:10+00:00,0.7000107793467716
2020-07-24 04:19:20+00:00,0.7068017678128706
2020-07-24 04:29:05+00:00,0.7177967015198878
2020-07-24 04:39:10+00:00,0.6848119003988358
2020-07-24 02:49:13+00:00,0.7327799935323921
2020-07-24 02:59:16+00:00,0.7296539829686322
2020-07-24 03:09:16+00:00,0.7388164277244801
2020-07-24 03:19:06+00:00,0.7411878840142287
2020-07-24 03:29:13+00:00,0.7352592432898566
2020-07-24 03:39:09+00:00,0.7062628004742912
2020-07-24 01:49:04+00:00,0.6810391290287809
2020-07-24 01:59:12+00:00,0.7244798965182709
2020-07-24 02:09:15+00:00,0.7038913441845425
2020-07-24 02:19:12+00:00,0.6796378139484747
2020-07-24 02:29:07+00:00,0.7179044949876037
2020-07-24 02:39:10+00:00,0.7207071251482159
2020-07-23 22:49:07+00:00,0.7045381049908375
2020-07-23 22:59:11+00:00,0.6941899320901153
2020-07-23 23:09:13+00:00,0.6952678667672738
2020-07-23 23:19:07+00:00,0.669720814918616
2020-07-23 23:29:12+00:00,0.6849196938665516
2020-07-23 23:39:05+00:00,0.6782364988681686
2020-07-23 20:49:00+00:00,0.6645467284682549
2020-07-23 21:59:00+00:00,0.7087420502317558
2020-07-23 22:09:02+00:00,0.6880457044303114
2020-07-23 22:19:07+00:00,0.6909561280586396
2020-07-23 22:29:04+00:00,0.6866443893500054
2020-07-23 22:38:59+00:00,0.6968847687830118
2020-07-23 17:48:54+00:00,0.6701519887894793
2020-07-23 16:38:55+00:00,0.6610973375013474
2020-07-23 14:38:52+00:00,0.6999029858790558
2020-07-23 14:49:02+00:00,0.6839495526571089
2020-07-23 14:58:59+00:00,0.7118680607955159
2020-07-23 15:08:55+00:00,0.6658402500808451
2020-07-23 15:19:07+00:00,0.6640077611296755
2020-07-23 12:49:00+00:00,0.6601271962919046
2020-07-23 13:58:51+00:00,0.6647623154036866
2020-07-23 14:08:53+00:00,0.7149940713592757
2020-07-23 14:18:53+00:00,0.6393230570227444
2020-07-23 14:29:06+00:00,0.6976393230570228
2020-07-23 11:39:04+00:00,0.6704753691926268
2020-07-23 12:05:54+00:00,0.6609895440336315
2020-07-23 10:28:59+00:00,0.6531206208903741
2020-07-23 09:18:46+00:00,0.6817936833027918
2020-07-23 07:48:49+00:00,0.6839495526571089
2020-07-23 07:58:59+00:00,0.7121914411986634
2020-07-23 08:08:51+00:00,0.6655168696776976
2020-07-23 04:48:45+00:00,0.6401854047644713
2020-07-23 05:58:43+00:00,0.6656246631454135
2020-07-23 03:38:49+00:00,0.6631454133879486
2020-07-22 16:48:28+00:00,0.7092810175703352
2020-07-22 16:58:29+00:00,0.6842729330602566
2020-07-22 17:08:35+00:00,0.6664870108871401
2020-07-22 17:18:37+00:00,0.7075563220868815
2020-07-22 17:28:26+00:00,0.6893392260429019
2020-07-22 17:38:50+00:00,0.6760806295138515
2020-07-22 15:48:31+00:00,0.6702597822571952
2020-07-22 15:58:27+00:00,0.6696130214509002
2020-07-22 16:08:36+00:00,0.6674571520965829
2020-07-22 16:18:30+00:00,0.6885846717688908
2020-07-22 16:28:38+00:00,0.6820092702382237
2020-07-22 16:38:34+00:00,0.6679961194351622
2020-07-22 12:48:33+00:00,0.05637598361539292
2020-07-22 11:38:35+00:00,0.6886924652366067
2020-07-22 12:05:57+00:00,0.6442815565376738
2020-07-22 08:48:26+00:00,0.7119758542632317
2020-07-22 08:58:25+00:00,0.7209227120836477
2020-07-22 09:08:10+00:00,0.7196291904710574
2020-07-22 09:18:19+00:00,0.7421580252236715
2020-07-22 09:28:40+00:00,0.7191980166001941
2020-07-22 07:18:24+00:00,0.6752182817721246
2020-07-22 08:28:45+00:00,0.7547698609464266
2020-07-22 08:38:35+00:00,0.7032445833782472
2020-07-22 05:58:20+00:00,0.7113290934569365
2020-07-22 07:08:21+00:00,0.7070173547483023
2020-07-22 05:38:18+00:00,0.7117602673277998
2020-07-22 05:48:10+00:00,0.701196507491646
2020-07-22 04:38:25+00:00,0.7541231001401314
2020-07-22 04:48:19+00:00,0.7317020588552334
2020-07-22 04:58:15+00:00,0.7375229061118895
2020-07-22 05:08:11+00:00,0.7251266573245659
2020-07-22 05:18:19+00:00,0.739463188530775
2020-07-22 05:28:24+00:00,0.7352592432898566
2020-07-22 00:27:58+00:00,0.7421580252236715
2020-07-22 01:38:05+00:00,0.7088498436994719
2020-07-22 01:48:05+00:00,0.6935431712838203
2020-07-21 23:38:01+00:00,0.7318098523229493
2020-07-21 23:48:05+00:00,0.7111135065215048
2020-07-21 23:58:09+00:00,0.730516330710359
2020-07-22 00:08:05+00:00,0.7205993316805002
2020-07-22 00:18:02+00:00,0.6961302145090007
2020-07-21 22:38:02+00:00,0.7576802845747548
2020-07-21 22:48:00+00:00,0.6844885199956883
2020-07-21 22:57:59+00:00,0.7474399051417484
2020-07-21 23:08:01+00:00,0.7207071251482159
2020-07-21 23:17:59+00:00,0.7359060040961518
2020-07-21 23:28:03+00:00,0.7300851568394955
2020-07-21 21:48:01+00:00,0.7331033739355395
2020-07-21 21:58:18+00:00,0.7269591462757357
2020-07-21 22:08:06+00:00,0.7550932413495741
2020-07-21 22:17:56+00:00,0.7196291904710574
2020-07-21 22:28:10+00:00,0.6986094642664655
2020-07-21 20:47:56+00:00,0.7082030828931767
2020-07-21 20:58:06+00:00,0.7474399051417484
2020-07-21 21:08:01+00:00,0.7493801875606338
2020-07-21 21:17:52+00:00,0.7598361539290719
2020-07-21 21:28:03+00:00,0.7667349358628868
2020-07-21 21:38:00+00:00,0.7249110703891344
2020-07-21 18:47:57+00:00,0.7118680607955159
2020-07-21 18:58:05+00:00,0.7337501347418347
2020-07-21 19:07:50+00:00,0.7161797995041501
2020-07-21 19:18:12+00:00,0.7097121914411986
2020-07-21 19:28:01+00:00,0.746254176996874
2020-07-21 19:38:05+00:00,0.6997951924113399
2020-07-21 19:47:58+00:00,0.7487334267543386
2020-07-21 17:37:50+00:00,0.7615608494125257
2020-07-21 17:47:59+00:00,0.7576802845747548
2020-07-21 16:47:35+00:00,0.7317020588552334
2020-07-21 16:57:37+00:00,0.7299773633717797
2020-07-21 17:07:35+00:00,0.7451762423197155
2020-07-21 17:17:40+00:00,0.7503503287700766
2020-07-21 17:27:47+00:00,0.7143473105529805
2020-07-21 15:47:33+00:00,0.7359060040961518
2020-07-21 15:57:45+00:00,0.7073407351514498
2020-07-21 16:07:41+00:00,0.6967769753152959
2020-07-21 16:17:41+00:00,0.7370917322410262
2020-07-21 16:37:43+00:00,0.7091732241026194
2020-07-21 14:37:28+00:00,0.7248032769214185
2020-07-21 14:57:42+00:00,0.9065430634903524
2020-07-21 15:07:41+00:00,0.7137005497466853
2020-07-21 15:17:37+00:00,0.6994718120081922
2020-07-21 15:27:46+00:00,0.7290072221623369
2020-07-21 15:37:40+00:00,0.7203837447450685
2020-07-21 11:37:56+00:00,0.7459307965937265
2020-07-21 11:47:28+00:00,0.730408537242643
2020-07-21 11:57:31+00:00,0.6987172577341814
2020-07-21 12:03:09+00:00,0.6987172577341814
2020-07-21 12:07:46+00:00,0.7345046890158455
2020-07-21 12:17:30+00:00,0.7248032769214185
2020-07-21 12:27:29+00:00,0.7025978225719522
2020-07-21 12:37:39+00:00,0.6020265171930581
2020-07-21 12:47:33+00:00,0.7212460924867954
2020-07-21 09:47:24+00:00,0.7111135065215048
2020-07-21 09:57:39+00:00,0.6961302145090007
2020-07-21 10:07:32+00:00,0.6845963134634041
2020-07-21 10:17:30+00:00,0.6688584671768891
2020-07-21 10:28:46+00:00,0.669720814918616
2020-07-21 10:37:29+00:00,0.6913873019295032
2020-07-21 06:37:11+00:00,0.6566778053249973
2020-07-21 07:47:16+00:00,0.6554920771801229
2020-07-21 02:47:08+00:00,0.6490244691171716
2020-07-20 18:06:31+00:00,0.2283065646221839
2020-07-20 19:16:48+00:00,0.6988250512018972
2020-07-20 16:56:34+00:00,0.6840573461248249
2020-07-20 15:46:40+00:00,0.7022744421688045
2020-07-20 14:36:38+00:00,0.6960224210412849
2020-07-20 12:56:27+00:00,0.7307319176457907
2020-07-20 13:06:24+00:00,0.7181200819230356
2020-07-20 13:16:42+00:00,0.7266357658725882
2020-07-20 13:26:30+00:00,0.7356904171607201
2020-07-20 13:36:35+00:00,0.7239409291796917
2020-07-20 13:46:41+00:00,0.6773741511264417
2020-07-20 10:36:28+00:00,0.7198447774064891
2020-07-20 10:46:25+00:00,0.6960224210412849
